,id,dateAdded,dateUpdated,name,brand,reviews.date,reviews.dateSeen,reviews.doRecommend,reviews.numHelpful,reviews.rating,reviews.text,reviews.title,reviews.username
1792,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-27T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,"My wife and I wanted our children to still enjoy the feeling of having an ""iPad"", so we got the Amazon Fire Kids edition. It has been awesome. I love the way you can set limits on the tablet so they're not glued to it all day long. Kids mode is extremely beneficial.",Excellent purchase for children!,RCollins912
1797,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2018-05-16T00:00:00.000Z,2018-05-27T00:00:00Z,1,0,4,This was purchased as a replacement for one that was dropped one to many times. Hope this one lasts as long and stands up to the abuse the first one endured.,Good selection.,Scheu
1800,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-23T00:00:00.000Z,"2017-06-03T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z",1,0,5,Great educational tool. Not just a toy. Kids love it .,E Tablet,Shutterbug
1817,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2016-12-30T00:00:00.000Z,"2017-03-16T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,This was a gift for my kids. They love them. Easy to use and lots of great apps!,Great for kids,Jam24
1841,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2017-01-27T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z,2017-08-27T00:00:00Z,2017-08-31T00:00:00Z",1,0,5,"Not the paperwhite, but for the price I paid works great for my kids to carry around multiple books they need to read for school",It is what it is,2112
1844,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2017-01-27T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z,2017-08-27T00:00:00Z,2017-08-31T00:00:00Z",1,0,5,"Not the paperwhite, but for the price I paid works great for my kids to carry around multiple books they need to read for school",It is what it is,2112
1850,AVpgdkC8ilAPnD_xsvyi,2016-04-10T22:00:34Z,2018-09-21T18:45:21Z,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,2016-12-07T00:00:00.000Z,"2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-08T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,I love this and it's great for kids got it for a early Christmas gift for a friends son and he loves it,Great amazon fire,Fire
1851,AVpgdkC8ilAPnD_xsvyi,2016-04-10T22:00:34Z,2018-09-21T18:45:21Z,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,2016-12-26T00:00:00.000Z,"2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-08T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"Gave it to my grandkids(ages 3, 4 & 9) for Christmas and they loved it.",Great for kids,Elnolo13
1855,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2016-12-30T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,Our grand kids really love this tablet and it has a lot of app options.,Kids love it,john
1865,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-03-31T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,"I bought this for my daughter to use. I know the regular amazon fire is cheaper, but this one came with a bumper, a two year no question warranty and a one year subscription to free time which allows kids to read lot of books and play great games for free. In the end it's a great deal.",Great for kids,Josh
1871,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2017-12-09T00:00:00.000Z,2018-05-27T00:00:00Z,1,0,5,I had the 4th generation. I am quite happy with the upgrade. Good battery life,A good upgrade,Mitz
1880,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-02T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,"Your can really control what your kid gets access to from apps, videos, and the Internet. You can not get a better deal. The 2 yr anything happens warranty is a big plus. It's not the fastest thing on the market it's desent. Picture quality is great. Everything that comes with it just makes it a real smart buy. Love the fact that I can program it to have her read 15mins 1st before she can fully access it. Also that I can put a time limit on what she can access and for how long for the week.",Great for the price and the kids,Mike
1912,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-27T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,4,I like that the tablet has child settings and time usage. Very helpful in setting time limits.,Girl tablet,Juligvkm
1921,AVpgdkC8ilAPnD_xsvyi,2016-04-10T22:00:34Z,2018-09-21T18:45:21Z,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,2016-09-12T00:00:00.000Z,"2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-08T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,was a great purchase. loved the color and the camera feature,loved it,LuanneKM
1922,AVpgdkC8ilAPnD_xsvyi,2016-04-10T22:00:34Z,2018-09-21T18:45:21Z,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,2016-07-07T00:00:00.000Z,"2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-08T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"Bought it as a gift, wife loves it. Plenty of memory and available apps.",Great product,Brad
1925,AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,2017-04-03T00:00:00.000Z,2017-04-04T00:00:00Z,1,0,4,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser
1930,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2017-08-07T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-08-27T00:00:00Z,2017-08-31T00:00:00Z",1,0,5,I am enjoying my Kindle very much! Easy to down load books and easy to read! Very happy with my purchase!,A great deal on a Kindle!,Dottie
1933,AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,2017-04-03T00:00:00.000Z,2017-04-04T00:00:00Z,1,0,4,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser
1936,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2016-10-15T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z,2017-08-27T00:00:00Z,2017-08-31T00:00:00Z",1,0,5,"I prefer the Kindle to a book. I like the change of letter size, storing many, many books, and the ease of carrying it. I love to read when I travel, and this is the way to go.","I've had one before, so I knew I'd be happy",horseman
1975,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-05-18T00:00:00.000Z,"2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,This tab is great for kids and parents alike. I recommend this product to others.,great tab,Chris
1980,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-02-02T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,4,"This was a Christmas present for my niece, she loved it.",christmas present,Auntie
1984,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2016-12-24T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z,2017-08-27T00:00:00Z,2017-08-31T00:00:00Z",1,0,4,Item work well and was easy to read from in day light,Work,Bill
1994,AVpgdkC8ilAPnD_xsvyi,2016-04-10T22:00:34Z,2018-09-21T18:45:21Z,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,2017-07-19T00:00:00.000Z,"2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"This is a first for an adult. Price is right, easy to use and just the right size.",Tablet,RoseB
1998,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-04-21T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,"I bought two of these for my two grandchildren. (A 4 year old boy and a 2 year old girl) So, I bought one in pink and one in blue. We down loaded age appropriate games and they are lifesavers!",Great Gift for Grandkids!,EliseC
1999,AVpgdkC8ilAPnD_xsvyi,2016-04-10T22:00:34Z,2018-09-21T18:45:21Z,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,2016-07-29T00:00:00.000Z,"2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-08T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,Purchased this for 6 year old boy and couldn't be happier,Great for kids,Dave
2000,AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,2017-03-04T00:00:00.000Z,2017-03-05T00:00:00Z,1,0,5,The Fire HD8 strikes an excellent balance between performance and price. It has many of the features you'd want in a tablet for a fraction of the cost. Works flawlessly for reading and video streaming.,Excellent budget tablet,Ryan
2004,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2016-12-14T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,Has been very durable with kids and easy to use. Great product for price.,Great tablet for kids,Mamax3
2012,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2017-02-13T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z,2017-08-27T00:00:00Z,2017-08-31T00:00:00Z",1,0,5,"Easy to use and navigate, purchasing books is fast and simple and I love the fact that I can password protect this device",Great e-reader for beginners,st2005
2031,AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,2016-12-14T00:00:00.000Z,2017-03-23T00:00:00Z,1,0,5,Good tablet. Gave as gift and person enjoys it. Recommend,"Great, simple, and resonably priced tablet.",Steven
2037,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2016-10-09T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-07-07T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z,2017-08-27T00:00:00Z,2017-08-31T00:00:00Z",1,17,4,"I purchased this Kindle for my wife because her Kindle Fire gives off too much glare to use in sunny conditions. Besides being able to use it while riding in the car during daytime, the biggest advantage she found is that it is significantly lighter than the Fire. Since she reads for hours on end that is a big plus. The main drawback is that the graphics aren't as clear with this reader. All in all, it was money well spent.",Great entry level e-reader,Rusty
2046,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-31T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,4,"My 2 1/2 year old loves this. He can't break it with the thick rubber case, and we can control the games he plays, and how long he plays. Great mix of educational and fun items. The only problem is the charging cord is a bit too easy to break. If they pull it off the charger, it makes the port loose and you have to get the right angle for it to charge.",Perfect for Little Techies!,Mommyof4
2050,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2016-12-23T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,This is excellent for toddlers and also as they grow. Numerous things they can do on it and also nice to be abke to control it as a parent.,Perfect for toddlers,Mags
2067,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-23T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,4,It a great tablet for children. But it doesnt work with google apps.,Great tablet for children,Mike
2086,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2017-11-29T00:00:00.000Z,2018-05-27T00:00:00Z,1,0,5,"I originally got the lower end Kindle, took it back and upgraded. The light really is a must. I can't believe how much more I'm reading now that I have it, and there are TONS of free books out there if you know where to look. Best. Purchase. EVER.",Just what I wanted,Tammie
2136,AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2018-09-21T18:45:21Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,2017-09-01T00:00:00.000Z,"2018-05-27T00:00:00Z,2017-09-06T00:00:00Z,2017-09-12T00:00:00Z",1,0,4,"This is really good if you read a lot, doesn't strain your eyes and very light weight. Only demerit is - cant use in night if there is not enough light.",Great buy if you read a lot,Shashi
2149,AVqkIh9HQMlgsOJE6fu_,2017-03-06T14:59:44Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,2017-01-17T00:00:00.000Z,"2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",1,0,5,Very happy with product. It's a miniature lap top.,Very happy,TRae
2152,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-23T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,4,"My stepkids are pretty rough on their toys and these have lasted pretty darn well so far. Easy to update and add games, apps and school related material. Go for it if you are looking for a pretty darn decent tablet for the lil ones",Easy to use and sturdy to boot!,Tweekem
2167,AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,2016-12-14T00:00:00.000Z,2017-03-23T00:00:00Z,1,0,5,I bought one for my boyfriend and one for his son. It's fast and easy to use.,Great tablet for normal use,HHarville
2186,AVpgdkC8ilAPnD_xsvyi,2016-04-10T22:00:34Z,2018-09-21T18:45:21Z,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,2016-09-12T00:00:00.000Z,"2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-08T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,was supposed to be a gift. there was a glitch in your computer system and it told me I wouldn't receive in time. ordered another one from someone else. then received it anyway. returned to store,like the kindle,LuanneKM
2192,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-27T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,"My wife and I wanted our children to still enjoy the feeling of having an ""iPad"", so we got the Amazon Fire Kids edition. It has been awesome. I love the way you can set limits on the tablet so they're not glued to it all day long. Kids mode is extremely beneficial.",Excellent for children!,RCollins912
2205,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-06T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,5,Great Christmas gift for my son. Best tablet ever.,Awesome,Dave
2216,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2017-01-27T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,4,I like that the tablet has child settings and time usage. Very helpful in setting time limits.,Boy tablet,Juligvkm
2220,AVph0EeEilAPnD_x9myq,2017-01-11T06:58:33Z,2018-09-21T18:45:21Z,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,2016-12-16T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-06-03T00:00:00Z",1,0,3,"I bought 2 of these tablets for my two youngest children. They had a lot of options to chose from as far as children apps go, but they were already familiar with the iPad since they stole mine all the time. Lol. That made it hard for them as well as myself to figure out how to use at first. Besides that, it's a good product.",Kind of complicated,Mike
